"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1432224,1414607,1432745,1431525,1431429,1431455,1414536,1431498,1431519,1432707,1421022,1433028,1414573,1431515,1432281,1414363,1414421,1414584,1431458,1432674,1428562,1428560,1429797,1428508,1428838,1430839,1428454,1428561,1428448,1428453,1428466,1429714,1428468,1430728,1428462,1430729,1416274,1415156,1415298,1415292,1416349,1415157,1427120,1415801,1415161,1416476,1427157,1427094,1415160,1415288,1416348,1415299,1415687,1416315,1415178,1415138,1416462,1416213,1427067,1415455,1242393,1315543,1423029,1315544,1214640,1415362,1214638,1422956,1363730,1257254,1415430,1415428,1415454,1373763,1315545,1415437,1425564,1415363,1242432,1424795,1415438,1415364,1415451,1344508,1415427,1415435,1415436,1409682,1423981,1423284,1424283,1423772,1423486,1423495,1423546,1409688,1423499,1424270,1424276,1423498",2017/05/04 21:47:42
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Energy aware routing for spatio-temporal queries in sensor networks","N. Jain; R. Biswas; N. Nandiraju; D. P. Agrawal","OBR Res. Center for Distributed & Mobile Comput., Cincinnati Univ., OH, USA","IEEE Wireless Communications and Networking Conference, 2005","20050502","2005","3","","1860","1866 Vol. 3","Wireless sensor networks form an emerging technology that can significantly improve the quality of spatio-temporal data monitoring because of their untethered operation and potential for large scale deployment. We define a communication architecture that supports distributed query processing to evaluate spatio-temporal queries within the network. We represent these queries by query trees and distribute query operators to appropriate sensor nodes. As operator execution demands high computation capability, we propose the use of a heterogenous sensor network where query operators are assigned to sparsely deployed resource-rich nodes within a dense network of low power sensor nodes. We design an adaptive, decentralized, low communication overhead algorithm to determine an operator placement on the resource-rich nodes in the network to minimize cost of transmitting data along a routing tree constructed to retrieve data continuously at the sink from a set of spatially distributed geographical regions. To the best of our knowledge, this is the first attempt to build an energy aware routing infrastructure to enable in-network processing of spatio-temporal queries.","1525-3511;15253511","POD:0-7803-8966-2","10.1109/WCNC.2005.1424795","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1424795","","Algorithm design and analysis;Computer architecture;Computer networks;Costs;Information retrieval;Large-scale systems;Monitoring;Query processing;Routing;Wireless sensor networks","minimisation;monitoring;power consumption;query processing;telecommunication network routing;trees (mathematics);wireless sensor networks","data transmission cost minimization;distributed query processing;energy aware routing;energy consumption;query operators;query trees;routing tree;spatio-temporal data monitoring;spatio-temporal queries;wireless sensor networks","","11","","12","","","13-17 March 2005","","IEEE","IEEE Conference Publications"
"Content-based hypermedia presentation generation: a proposed framework","P. M. Barnaghi; S. A. Kareem","Dept. of Artificial Intelligence, Malaya Univ., Kuala Lumpur, Malaysia","2004 IEEE Region 10 Conference TENCON 2004.","20050523","2004","B","","274","277 Vol. 2","In this paper, we propose a content-based multimedia information representation framework for generating automatic hypermedia presentations. The proposed architecture attempts to represent the semantic information and the relations amongst the multimedia objects. The represented data associates with the presentation mechanisms to create an integrated presentation generation system. A multilayer design defines the various levels of abstraction for the proposed framework.","","POD:0-7803-8560-8","10.1109/TENCON.2004.1414584","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1414584","","Artificial intelligence;Computer science;Database systems;Engines;Information representation;Information retrieval;Information technology;Multimedia databases;Multimedia systems;XML","content management;content-based retrieval;hypermedia;multimedia databases;semantic Web","content-based hypermedia presentation;multimedia database;multimedia information representation;multimedia object;semantic information","","0","","12","","","21-24 Nov. 2004","","IEEE","IEEE Conference Publications"
"Applying word sense disambiguation to question answering system for e-learning","J. C. Hung; Ching-Sheng Wang; Che-Yu Yang; Mao-Shuen Chiu; G. Yee","Dept. of Inf. Manage., Northern Taiwan Inst. of Sci. & Technol., Taipei, Taiwan","19th International Conference on Advanced Information Networking and Applications (AINA'05) Volume 1 (AINA papers)","20050425","2005","1","","157","162 vol.1","Interaction between the student and the instructor is important for the student to gain knowledge. Also, one of the major tasks on the instructor in e-learning is to reply student e-mails and posted messages. Students usually raise their questions by these two methods in an e-learning environment. In this paper, we introduce a semantic-based automated question answering system that can act like a virtual teacher to respond to student questions online. With the system, not only the instructor can be relieved from the load of answering lots of questions, but also the student can mostly get answers promptly without waiting for the instructor to get online and provide an answer. This would be a big help for both the instructor and the student in e-learning environment. Through the process of raising questions and getting answers, the knowledge base will be enriched for future questions answering. Further, not only the students can get answers for their questions, but also the instructors could know what problems students encounter in learning. These would be big aids to both the teaching and the learning.","1550-445X;1550445X","POD:0-7695-2249-1","10.1109/AINA.2005.121","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1423486","Wordnet;automated question answering;distance education;natural language processing;word sense","Computer science;Councils;Data mining;Databases;Electronic learning;Humans;Information management;Information retrieval;Information science;Knowledge engineering","Internet;computer aided instruction;distance learning;information retrieval systems;natural languages;teaching","Wordnet;distance education;e-learning;information retrieval systems;natural language processing;semantic-based automated question answering system;teaching;word sense disambiguation","","4","","16","","","28-30 March 2005","","IEEE","IEEE Conference Publications"
"Fast similarity search and clustering of video sequences on the world-wide-web","S. S. Cheung; A. Zakhor","Univ. of California, Berkeley, CA, USA","IEEE Transactions on Multimedia","20050516","2005","7","3","524","537","We define similar video content as video sequences with almost identical content but possibly compressed at different qualities, reformatted to different sizes and frame-rates, undergone minor editing in either spatial or temporal domain, or summarized into keyframe sequences. Building a search engine to identify such similar content in the World-Wide Web requires: 1) robust video similarity measurements; 2) fast similarity search techniques on large databases; and 3) intuitive organization of search results. In a previous paper, we proposed a randomized technique called the video signature (ViSig) method for video similarity measurement. In this paper, we focus on the remaining two issues by proposing a feature extraction scheme for fast similarity search, and a clustering algorithm for identification of similar clusters. Similar to many other content-based methods, the ViSig method uses high-dimensional feature vectors to represent video. To warrant a fast response time for similarity searches on high dimensional vectors, we propose a novel nonlinear feature extraction scheme on arbitrary metric spaces that combines the triangle inequality with the classical Principal Component Analysis (PCA). We show experimentally that the proposed technique outperforms PCA, Fastmap, Triangle-Inequality Pruning, and Haar wavelet on signature data. To further improve retrieval performance, and provide better organization of similarity search results, we introduce a new graph-theoretical clustering algorithm on large databases of signatures. This algorithm treats all signatures as an abstract threshold graph, where the distance threshold is determined based on local data statistics. Similar clusters are then identified as highly connected regions in the graph. By measuring the retrieval performance against a ground-truth set, we show that our proposed algorithm outperforms simple thresholding, single-link and complete-link hierarchical clustering techniques.","1520-9210;15209210","","10.1109/TMM.2005.846906","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1430728","Clustering;dimension reduction;similarity search;video signature;web search","Clustering algorithms;Delay;Feature extraction;Information retrieval;Principal component analysis;Robustness;Search engines;Spatial databases;Video compression;Video sequences","Internet;content-based retrieval;feature extraction;fractals;graph theory;image retrieval;multimedia databases;pattern clustering;principal component analysis;search engines;very large databases;video coding;video databases","PCA;World-Wide-Web;feature extraction scheme;large databases;principal component analysis;search engine;threshold graph-theoretical clustering algorithm;triangle inequality;video content-based methods;video sequences;video signature;video similarity search","","37","3","31","","","June 2005","","IEEE","IEEE Journals & Magazines"
"Efficient Video Retrieval by Locality Sensitive Hashing","Shiyan Hu","Dept. of Comput. & Inf. Sci., Polytech. Univ. of Brooklyn, NY, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","449","452","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415438.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415438","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415438","","Brightness;Content based retrieval;Histograms;Image retrieval;Information retrieval;Information science;Nearest neighbor searches;Robustness;Spatial databases;Video sequences","content-based retrieval;feature extraction;image colour analysis;image representation;video databases;video signal processing","alpha-trimmed average color histogram;dimension reduction technique;fast video retrieval;feature vector representation;locality sensitive hashing;similarity measure;uniform distance shrinking projection;video sequence temporal order;visually similar content videos","","4","","12","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"An evolutionary algorithm to optimize web document retrieval","A. L. Vizine; L. N. de Castro; R. R. Gudwin","Catholic Univ. of Santos, Brazil","International Conference on Integration of Knowledge Intensive Multi-Agent Systems, 2005.","20050509","2005","","","273","278","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01427094.png"" border=""0"">","","POD:0-7803-9013-X","10.1109/KIMAS.2005.1427094","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1427094","","Costs;Data mining;Electronic mail;Evolutionary computation;Frequency;Information filtering;Information filters;Information retrieval;Internet;Libraries","Internet;data mining;document handling;evolutionary computation;information retrieval","Web document retrieval;Web searching;World Wide Web;academic virtual community;automatic keyword extraction;document mining;evolutionary algorithm;group users interests;information exchange;knowledge exchange;query optimization;scientific paper collection","","1","","27","","","April 18-21, 2005","","IEEE","IEEE Conference Publications"
"Semantic Annotation of Multimedia using Maximum Entropy Models","J. Argillander; G. Iyengar; H. Nock","IBM T. J. Watson Res. Center, Yorktown Heights, NY, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","153","156","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415364.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415364","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415364","","Content based retrieval;Content management;Counting circuits;Entropy;Indexing;Information management;Information retrieval;Load management;Multimedia systems;Vocabulary","feature extraction;image classification;maximum entropy methods;multimedia systems;video signal processing","automatic multimedia content annotation;feature descriptor extraction;joint observation predicates;low-level feature spatial-location modeling;maximum entropy models;semantic annotation;semantic concept classifiers;unimodal features","","5","","14","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Blind deconvolution of backscattered ultrasound using sparse sensor arrays","Tao He; C. E. Davila","Dept. of Electr. Eng., Southern Methodist Univ., Dallas, TX, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","4","","iv/1133","iv/1136 Vol. 4","A method for blind deconvolution of ultrasound and other inverse-scattering problems is presented. The method can be applied to one, two or three dimensional backscattered data. This paper focuses on the one and two dimensional cases. The method is based on a subspace-based blind deconvolution algorithm. In the two dimensional case, the blind deconvolution produces an unknown linear mixture of the reflectivity profile. An entropy minimization algorithm is used to retrieve the reflectivity data from the mixture. This method improves the lateral and axial resolution compared to conventional ultrasound B-scans.","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1416213","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1416213","","Convolution;Deconvolution;Entropy;Helium;Information retrieval;Minimization methods;Pulse measurements;Reflectivity;Sensor arrays;Ultrasonic imaging","array signal processing;backscatter;deconvolution;image resolution;minimum entropy methods;ultrasonic imaging;ultrasonic reflection;ultrasonic scattering","axial resolution;backscattered data;backscattered ultrasound blind deconvolution;entropy minimization algorithm;inverse-scattering problems;lateral resolution;reflectivity profile unknown linear mixture;sparse sensor arrays;subspace-based blind deconvolution;ultrasound B-scans;ultrasound images","","0","","11","","","18-23 March 2005","","IEEE","IEEE Conference Publications"
"Deriving High-Level Concepts Using Fuzzy-ID3 Decision Tree for Image Retrieval","Ying Liu; Dengsheng Zhang; Guojun Lu; Wei-Ying Ma","Gippsland Sch. of Comput. & Inf. Technol., Monash Univ., Clayton, Vic., Australia","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","501","504","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415451.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415451","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415451","","Association rules;Content based retrieval;Decision trees;Feature extraction;Filtering;Gabor filters;Image retrieval;Image segmentation;Information retrieval;Shape","content-based retrieval;data mining;decision trees;feature extraction;fuzzy reasoning;image retrieval;vocabulary","association rules;content-based image retrieval;content-based retrieval;decision tree learning method;fuzzy-ID3 decision tree;high-level concepts;high-level semantic concepts;low-level feature extraction;low-level image features;query-by-keyword;semantic gap","","2","","11","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Blind Change Detection for Audio Segmentation","M. K. Omar; U. Chaudhari; G. Ramaswamy","IBM T. J. Watson Res. Center, Yorktown Heights, NY, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","1","","501","504","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415160.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415160","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415160","","Broadcasting;Error analysis;Indexing;Information retrieval;Maximum likelihood decoding;Speech enhancement;Speech recognition;Streaming media;Training data;Working environment noise","Bayes methods;audio signal processing;minimisation;probability;speech processing","Bayesian information criterion algorithm;Kolmogorov-Smirnov test;audio data mining;audio indexing;audio segmentation;automatic audio stream segmentation;blind change detection;cumulative sum algorithm;false alarm rate;information retrieval systems;missing probability minimization;preprocessing step;speaker identities;speaker recognition;speech recognition;word error rate","","8","1","12","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Synchronization of mobile XML databases by utilizing deferred views","K. Miller; C. Gee; R. Inaba; T. Ozyer; A. Lo; R. Alhajj","Dept. of Comput. Sci., Calgary Univ., Alta., Canada","Proceedings of the 2004 IEEE International Conference on Information Reuse and Integration, 2004. IRI 2004.","20050523","2004","","","186","191","In today fast pace, technologically based world, people need access to information on the go, anywhere at anytime. Because of this, mobile databases are greatly increasing in popularity. Using mobile devices, users can access and modify information without a network connection, and can then synchronize any updates when they get connected. This synchronization process must not only be able to perform updates on data from multiple users, but must also be able to detect and resolve conflicts. This process can sometimes be expensive and the synchronization algorithm must not only be robust, but also efficient. Motivated by this, we present DeferredSync as a new efficient XML based synchronization technique. DeferredSync converts relational data into XML tree structure and then makes use of deferred views in order to minimize bandwidth and storage space for the client. Finally, a conflict detection and resolution algorithm using priority selection to synchronize the data is outlined.","","POD:0-7803-8819-4","10.1109/IRI.2004.1431458","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1431458","","Bandwidth;Computer science;Information retrieval;Joining processes;Relational databases;Robustness;Scheduling;Transaction databases;Tree data structures;XML","XML;data visualisation;distributed databases;relational databases;synchronisation;tree data structures","DeferredSync XML based synchronization technique;XML tree structure;conflict detection algorithm;conflict resolution algorithm;deferred views;materialized views;mobile XML database synchronization;relational data","","2","46","11","","","8-10 Nov. 2004","","IEEE","IEEE Conference Publications"
"Indexing hierarchical structures using graph spectra","A. Shokoufandeh; D. Macrini; S. Dickinson; K. Siddiqi; S. W. Zucker","Dept. of Comput. Sci., College of Eng., Philadelphia, PA, USA","IEEE Transactions on Pattern Analysis and Machine Intelligence","20050523","2005","27","7","1125","1140","Hierarchical image structures are abundant in computer vision and have been used to encode part structure, scale spaces, and a variety of multiresolution features. In this paper, we describe a framework for indexing such representations that embeds the topological structure of a directed acyclic graph (DAG) into a low-dimensional vector space. Based on a novel spectral characterization of a DAG, this topological signature allows us to efficiently retrieve a promising set of candidates from a database of models using a simple nearest-neighbor search. We establish the insensitivity of the signature to minor perturbation of graph structure due to noise, occlusion, or node split/merge. To accommodate large-scale occlusion, the DAG rooted at each nonleaf node of the query ""votes"" for model objects that share that ""part,"" effectively accumulating local evidence in a model DAG's topological subspaces. We demonstrate the approach with a series of indexing experiments in the domain of view-based 3D object recognition using shock graphs.","0162-8828;01628828","","10.1109/TPAMI.2005.142","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1432745","Index Terms- Structural indexing;graph spectra;object recognition;shock graphs.","Computer vision;Databases;Electric shock;Image resolution;Indexing;Information retrieval;Large-scale systems;Nearest neighbor searches;Object recognition;Voting","computer vision;graph theory;indexing;object recognition","computer vision;directed acyclic graph;graph spectra;graph structure;hierarchical image structures;hierarchical structure indexing;large-scale occlusion;low-dimensional vector space;multiresolution features;part structure;scale spaces;shock graphs;simple nearest-neighbor search;spectral characterization;view-based 3D object recognition","Algorithms;Artificial Intelligence;Cluster Analysis;Computer Simulation;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Models, Statistical;Numerical Analysis, Computer-Assisted;Pattern Recognition, Automated;Signal Processing, Computer-Assisted","62","","66","","","July 2005","","IEEE","IEEE Journals & Magazines"
"Elimination of redundant information for Web data mining","S. M. Taib; Soon-Ja Yeom; Byeong-Ho Kang","Sch. of Comput., Tasmania Univ., Australia","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050516","2005","1","","200","205 Vol. 1","These days, billions of Web pages are created with HTML or other markup languages. They only have a few uniform structures and contain various authoring styles compared to traditional text-based documents. However, users usually focus on a particular section of the page that presents the most relevant information to their interest. Therefore, Web documents classification needs to group and filter the pages based on their contents and relevant information. Many researches on Web mining report on mining Web structure and extracting information from Web contents. However, they have focused on detecting tables that convey specific data, not the tables that are used as a mechanism for structuring the layout of Web pages. Case modeling of tables can be constructed based on structure abstraction. Furthermore, Ripple Down Rules (RDR) is used to implement knowledge organization and construction, because it supports a simple rule maintenance based on case and local validation.","","POD:0-7695-2315-3","10.1109/ITCC.2005.143","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428462","","Content based retrieval;Data mining;HTML;Information filtering;Information filters;Information retrieval;Markup languages;Monitoring;Web mining;Web pages","Internet;belief maintenance;classification;data mining","HTML;Web contents;Web data mining;Web document classification;Web page filtering;Web page grouping;Web structure mining;information extraction;knowledge construction;knowledge organization;redundant information elimination;ripple down rules;rule maintenance;structure abstraction;text-based documents","","0","","13","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
"Music genre classification with taxonomy","Tao Li; M. Ogihara","Sch. of Comput. Sci., Florida Int. Univ., Miami, FL, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","5","","v/197","v/200 Vol. 5","Automatic music genre classification is a fundamental component of music information retrieval systems and has been gaining importance and enjoying a growing amount of attention with the emergence of digital music on the Internet. Although considerable research has been conducted in automatic music genre classification, little has been done on hierarchical classification with taxonomies. The underlying hierarchical taxonomy identifies the relationships of dependence between different genres and provides valuable sources of information for genre classification. This paper investigates the use of taxonomy for music genre classification. Our empirical experiments on two datasets show that using taxonomy improves the classification performance. We also propose an approach for automatically generating genre taxonomies based on the confusion matrix via linear discriminant projection. Our work also provides some insights for future research.","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1416274","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1416274","","Computer science;Data mining;Feature extraction;Information processing;Information resources;Internet;Multiple signal classification;Music information retrieval;Signal analysis;Taxonomy","Internet;acoustic signal processing;audio databases;audio signal processing;feature extraction;information retrieval systems;music;signal classification","Internet digital music;automatic music genre classification;confusion matrix;hierarchical classification;hierarchical taxonomy;linear discriminant projection;music information retrieval systems;taxonomy","","8","","19","","","18-23 March 2005","","IEEE","IEEE Conference Publications"
"SPEECHFIND: spoken document retrieval for a national gallery of the spoken word","J. H. L. Hansen; Rongqing Huang; P. Mangalath; Bowen Zhou; M. Seadle; J. R. Deller","University of Colorado","Proceedings of the 6th Nordic Signal Processing Symposium, 2004. NORSIG 2004.","20050502","2004","","","1","4","","","POD:951-22-7065-X","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1344508","","Audio recording;Automatic speech recognition;Databases;Information retrieval;Loudspeakers;Robustness;Software libraries;Speech recognition;Streaming media;Watermarking","","","","0","","18","","","11-11 June 2004","","IEEE","IEEE Conference Publications"
"The use of data mining in the design and implementation of an incident report retrieval system","D. Cassidy; J. Carthy; A. Drummond; J. Dunnion; J. Sheppard","Dept. of Comput. Sci., Univ. Coll. Dublin, Ireland","IEEE Systems and Information Engineering Design Symposium, 2003","20050502","2003","","","13","18","Incident reporting is becoming increasingly important in large organizations. Legislation is progressively being introduced to deal with this information. One example is the European Directive No. 94/95/EC, which obliges airlines and national bodies to collect and collate reports of incidents. Typically these organizations use manual files and standard databases to store and retrieve incident reports. However, research has established that database technology needs to be enhanced in order to deal with incidents. We describe the design and implementation of In-Ret, an incident report retrieval system that endeavours to find similarities and patterns between incidents by combining the strengths of case-based reasoning and information retrieval techniques in an integrated system. Preliminary results from InRet are presented and are encouraging.","","POD:0-9744559-0-3","10.1109/SIEDS.2003.157998","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1242393","","Air accidents;Aircraft manufacture;Computer science;Data mining;Databases;Educational institutions;Information retrieval;Legislation;Marine vehicles;Standards organizations","case-based reasoning;data mining;information retrieval;pattern matching","In-Ret;case based reasoning;data mining;incident report retrieval system;information retrieval technique;integrated system;manual files;standard database","","5","","10","","","24-25 April 2003","","IEEE","IEEE Conference Publications"
"Joint scene classification and segmentation based on hidden Markov model","Jincheng Huang; Zhu Liu; Yao Wang","","IEEE Transactions on Multimedia","20050516","2005","7","3","538","550","Scene classification and segmentation are fundamental steps for efficient accessing, retrieving and browsing large amount of video data. We have developed a scene classification scheme using a Hidden Markov Model (HMM)-based classifier. By utilizing the temporal behaviors of different scene classes, HMM classifier can effectively classify presegmented clips into one of the predefined scene classes. In this paper, we describe three approaches for joint classification and segmentation based on HMM, which search for the most likely class transition path by using the dynamic programming technique. All these approaches utilize audio and visual information simultaneously. The first two approaches search optimal scene class transition based on the likelihood values computed for short video segment belonging to a particular class but with different search constrains. The third approach searches the optimal path in a super HMM by concatenating HMM's for different scene classes.","1520-9210;15209210","","10.1109/TMM.2005.843346","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1430729","Dynamic programming;Hidden Markov model;video analysis;video scene classification;video scene segmentation;video understanding","Acoustic signal detection;Digital video broadcasting;Dynamic programming;Helium;Hidden Markov models;Information retrieval;Layout;Microcomputers;Programming profession;Video compression","dynamic programming;hidden Markov models;image classification;image segmentation;search problems;video signal processing","HMM-based classifier;dynamic programming technique;hidden Markov model;joint video scene classification;video analysis;video scene segmentation;video understanding","","24","1","14","","","June 2005","","IEEE","IEEE Journals & Magazines"
"A specialization in information and knowledge management systems for the undergraduate computer science curriculum","S. Argamon; N. Goharian; D. Grossman; O. Frieder; N. Raju","Dept. of Comput. Sci., Illinois Inst. of Technol., Chicago, IL, USA","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050516","2005","1","","476","481 Vol. 1","The authors described the progress extending the undergraduate computer science (CS) curriculum to include a deep understanding of techniques for information and knowledge management systems (IKMS). In a novel five-course sequence, students build and work with techniques for data mining, information retrieval, and text analysis, and develop a large-scale IKMS project. The authors taught in a hands-on lab setting where students use tools they have built, performing experiments that could extend the field. Hence undergraduates have firsthand knowledge of performing CS research using scientific methods. Second, a rigorous set of evaluation criteria developed in the Psychology Institute was utilized to evaluate how well students learn using our approaches. Ultimately, it is believed that this specialization warrants inclusion as an option in the standard undergraduate CS curriculum.","","POD:0-7695-2315-3","10.1109/ITCC.2005.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428508","","Computer science;Data mining;Information retrieval;Knowledge management;Natural language processing;Project management;Psychology;Relational databases;Text analysis;Text categorization","","","","0","","25","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
"A Sketch Image Retrieval System Using Directional Projection: DPSIR","Z. He; M. Bystrom","Dept. of Electr. & Comput. Eng., Boston Univ., MA, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","405","408","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415427.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415427","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415427","","Filter bank;Helium;Image databases;Image retrieval;Image segmentation;Information retrieval;Internet;MPEG 7 Standard;Shape measurement;Spatial databases","channel bank filters;computational geometry;image retrieval;visual databases","DPSIR;MPEG-7 shape database;directional subbands;directional-projection-based sketch image retrieval system;filter banks;geometrical structure;image database;image decomposition;one-dimensional projection profile","","0","","20","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"SECO: mediation services for semantic Web data","A. Harth","Digital Enterprise Res. Inst., Nat. Univ. of Ireland, Galway, Ireland","IEEE Intelligent Systems","20050502","2004","19","3","66","71","SECO (semantic collaboration), an infrastructure that lets agents uniformly access data that is potentially scattered across the Web is described. The SECO system provides mediation services that aggregate, integrate, and display RDF data obtained from the semantic Web. Using a crawler, SECO collects the RDF data available in files and uses RDF repositories as data sources. SECO applies semantic Web technologies to RDF data by combining techniques from information retrieval and semistructured databases.","1541-1672;15411672","","10.1109/MIS.2004.17","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1315543","Semantic Web;data integration;mediator systems","Aggregates;Collaboration;Crawlers;Databases;Displays;Information retrieval;Mediation;Resource description framework;Scattering;Semantic Web","database management systems;information retrieval;semantic Web","RDF data;RDF repository;SECO system;data access;data source;information retrieval;mediation service;semantic Web;semantic collaboration;semistructured databases","","2","","7","","","May-Jun 2004","","IEEE","IEEE Journals & Magazines"
"Discussion on interest spider's algorithm of search engine","Du ya-jun; Xu yang; Li zhan-shen; Qi Dong-mei","Dept. of Appl. Math., Southwest Jiaotong Univ., Chengdu, China","Proceedings of the 2004 IEEE International Conference on Information Reuse and Integration, 2004. IRI 2004.","20050523","2004","","","588","593","At this paper, by analyzing the crawler algorithm and its programs, we put forward an interest spider objecting to user. The spider takes on three characteristics: (1) understand means what user require, and analyze and conclude user's interest and crawl intelligently Internet by user history interest; (2) a much smaller user search space than the space of Internet; (3) search process on real time with user's keyword and history interest. And so, the spider spends 2∼10 minutes.","","POD:0-7803-8819-4","10.1109/IRI.2004.1431525","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1431525","","Computer networks;Couplings;Crawlers;Indexes;Information retrieval;Internet;Orbital robotics;Search engines;Uniform resource locators;Web pages","Internet;information retrieval;search engines;tree searching","Internet;crawler algorithm;history interest;real time with user keyword;search engine;search process;spider algorithm","","0","","5","","","8-10 Nov. 2004","","IEEE","IEEE Conference Publications"
